year,month,day,dia juliano,hour,FCS,VFS,EVC,grad_temp,altura de mistura impulsionada por conveccao,boundary,obukhov,Comp_de rugosidade da superficie,Bowen,Albedo,Vel. Vento,direcao do vento,altura do anenometro,temperatura de medicao,Alt. Medicao,codigo precip,quantidade de preciptacao,umidade relativa,patm,cco,ajuste de vel do vento,cobertura de nuvens
23,8,21,233,20,-57.7,0.537,-9,-9,-999,1023,241.2,0.8812,0.91,1,4.1,107,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,8,21,233,21,-41.2,0.555,-9,-9,-999,994,374.6,0.8812,0.91,1,4.1,125,14,291.4,2,0,0,96,1010,8,NAD-SFC,NoSubs
23,8,21,233,22,-49,0.547,-9,-9,-999,971,300.9,0.8812,0.91,1,4.1,124,14,291.1,2,0,0,97,1010,6,NAD-SFC,Sub_CC
23,8,21,233,23,-26.8,0.28,-9,-9,-999,433,73.5,0.8812,0.91,1,2.6,127,14,290.1,2,0,0,100,1010,5,NAD-SFC,Sub_CC
23,8,21,233,24,-0.8,0.036,-9,-9,-999,244,5.3,0.8812,0.91,1,0.5,111,14,290.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,8,22,234,1,-0.8,0.036,-9,-9,-999,96,5.3,0.859,0.91,1,0.5,999,14,290.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,8,22,234,2,-25.3,0.243,-9,-9,-999,287,50.9,0.7634,0.91,1,2.6,353,14,291.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,8,22,234,3,-32.1,0.36,-9,-9,-999,518,130.8,0.7634,0.91,1,3.1,354,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,22,234,4,-6.6,0.108,-9,-9,-999,182,17.2,0.8693,0.91,1,1.5,2,14,292.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,22,234,5,-25.3,0.243,-9,-9,-999,287,50.9,0.7634,0.91,1,2.6,347,14,291.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,8,22,234,6,-25.3,0.234,-9,-9,-999,271,45.4,0.7634,0.91,1,2.6,346,14,292.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,8,22,234,7,-25.3,0.243,-9,-9,-999,287,50.9,0.7634,0.91,1,2.6,353,14,291.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,8,22,234,8,4.5,0.38,0.168,0.005,38,563,-1101.6,0.8693,0.91,0.41,2.6,8,14,292.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,8,22,234,9,66.7,0.595,0.677,0.01,168,1101,-284.1,0.7634,0.91,0.24,4.1,333,14,292.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,22,234,10,127.3,0.613,1.12,0.01,398,1151,-163,0.7634,0.91,0.2,4.1,345,14,292.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,8,22,234,11,171,0.825,1.592,0.009,852,1796,-296,0.7634,0.91,0.18,5.7,341,14,293.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,8,22,234,12,196.8,0.958,1.788,0.005,1048,2242,-402.8,0.7634,0.91,0.18,6.7,341,14,294.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,8,22,234,13,204.7,0.96,1.907,0.005,1222,2255,-388.8,0.7634,0.91,0.18,6.7,338,14,296.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,8,22,234,14,193,0.958,1.892,0.005,1267,2250,-410,0.7634,0.91,0.18,6.7,352,14,296.1,2,0,0,69,1010,1,NAD-SFC,NoSubs
23,8,22,234,15,166.3,0.995,1.813,0.005,1294,2377,-533.8,0.8693,0.91,0.19,6.7,15,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,8,22,234,16,109.1,0.848,1.582,0.005,1311,1914,-504.2,0.8693,0.91,0.2,5.7,15,14,298.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,8,22,234,17,53.5,0.976,1.25,0.005,1317,2303,-1563.1,0.8693,0.91,0.27,6.7,14,14,296.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,8,22,234,18,-18.1,0.724,-9,-9,-999,1565,1891.3,0.8693,0.91,0.5,5.1,7,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,22,234,19,-64,0.944,-9,-9,-999,2194,1184.8,0.8693,0.91,1,6.7,1,14,294.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,22,234,20,-64,0.754,-9,-9,-999,1623,602.4,0.7634,0.91,1,5.7,343,14,294.1,2,0,0,91,1010,6,NAD-SFC,NoSubs
23,8,22,234,21,-64,0.828,-9,-9,-999,1802,797.5,0.7634,0.91,1,6.2,331,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,22,234,22,-64,0.855,-9,-9,-999,1893,878.5,0.8328,0.91,1,6.2,306,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,22,234,23,-64,1.268,-9,-9,-999,3415,2869.9,0.7634,0.91,1,9.3,326,14,296.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,22,234,24,-64,1.268,-9,-9,-999,3427,2869.9,0.7634,0.91,1,9.3,324,14,296.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,23,235,1,-64,1.268,-9,-9,-999,3427,2869.9,0.7634,0.91,1,9.3,329,14,297.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,8,23,235,2,-64,1.043,-9,-9,-999,2654,1596.9,0.7634,0.91,1,7.7,329,14,298.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,8,23,235,3,-35.5,0.348,-9,-9,-999,1334,106.6,0.7634,0.91,1,3.1,354,14,297.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,8,23,235,4,-14.2,0.152,-9,-9,-999,667,22.1,0.8812,0.91,1,2.1,111,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,8,23,235,5,-14.3,0.152,-9,-9,-999,244,22.1,0.8812,0.91,1,2.1,119,14,294.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,8,23,235,6,-61.7,0.62,-9,-9,-999,1172,348.4,0.8812,0.91,1,4.6,102,14,294.1,2,0,0,88,1010,4,NAD-SFC,Sub_CC
23,8,23,235,7,-13,0.152,-9,-9,-999,548,24.4,0.8812,0.91,1,2.1,103,14,294.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,23,235,8,7,0.539,0.23,0.005,63,948,-2010.6,0.9419,0.91,0.4,3.6,192,14,295.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,8,23,235,9,74.2,0.285,0.727,0.005,186,432,-28,0.859,0.91,0.24,1.5,999,14,295.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,8,23,235,10,129.6,0.384,1.012,0.005,288,571,-39.3,0.8812,0.91,0.2,2.1,112,14,294.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,8,23,235,11,-999,-9,-9,-9,-999,-999,-99999,0.8812,0.91,0.18,3.1,105,14,295.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,8,23,235,12,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,0.18,1.5,337,14,298.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,8,23,235,13,-999,-9,-9,-9,-999,-999,-99999,0.8328,0.91,0.18,2.6,308,14,298.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,8,23,235,14,-999,-9,-9,-9,-999,-999,-99999,1,0.91,0.18,2.6,161,14,299.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,8,23,235,15,-999,-9,-9,-9,-999,-999,-99999,0.6264,0.91,0.19,5.1,68,14,300.1,2,0,0,70,1010,99,NAD-SFC,NoSubs
23,8,23,235,16,-999,-9,-9,-9,-999,-999,-99999,0.6264,0.91,0.2,2.1,64,14,301.1,2,0,0,62,1010,99,NAD-SFC,NoSubs
23,8,23,235,17,-999,-9,-9,-9,-999,-999,-99999,0.8693,0.91,0.27,4.1,8,14,301.1,2,0,0,62,1010,99,NAD-SFC,NoSubs
23,8,23,235,18,-999,-9,-9,-9,-999,-999,-99999,0.8328,0.91,0.49,1.5,272,14,301.1,2,0,0,58,1010,99,NAD-SFC,NoSubs
23,8,23,235,19,-999,-9,-9,-9,-999,-999,-99999,0.859,0.91,1,999,999,-9,299.1,2,0,0,65,1010,99,NAD,NoSubs
23,8,23,235,20,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,1,6.2,340,14,298.1,2,0,0,69,1010,99,NAD-SFC,NoSubs
23,8,23,235,21,-999,-9,-9,-9,-999,-999,-99999,0.7634,0.91,1,2.6,322,14,297.1,2,0,0,78,1010,99,NAD-SFC,NoSubs
23,8,23,235,22,-999,-9,-9,-9,-999,-999,-99999,1,0.91,1,3.1,155,14,295.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,8,23,235,23,-999,-9,-9,-9,-999,-999,-99999,0.6264,0.91,1,3.6,78,14,295.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,8,23,235,24,-999,-9,-9,-9,-999,-999,-99999,0.6264,0.91,1,2.6,85,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,8,24,236,1,-999,-9,-9,-9,-999,-999,-99999,0.6264,0.91,1,2.6,84,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,8,24,236,2,-999,-9,-9,-9,-999,-999,-99999,0.8812,0.91,1,5.7,115,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,8,24,236,3,-999,-9,-9,-9,-999,-999,-99999,0.8812,0.91,1,2.1,109,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,8,24,236,4,-999,-9,-9,-9,-999,-999,-99999,1,0.91,1,3.6,147,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,8,24,236,5,-999,-9,-9,-9,-999,-999,-99999,0.9419,0.91,1,4.1,184,14,294.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,8,24,236,6,-999,-9,-9,-9,-999,-999,-99999,1,0.91,1,3.6,162,14,294.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,8,24,236,7,-999,-9,-9,-9,-999,-999,-99999,0.8812,0.91,1,6.2,127,14,294.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,8,24,236,8,10.2,0.479,0.261,0.005,62,795,-966.1,1,0.91,0.4,3.1,160,14,293.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,24,236,9,69.5,0.444,0.701,0.005,179,711,-113.3,1,0.91,0.24,2.6,149,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,8,24,236,10,120.9,0.446,1.108,0.005,405,714,-65.9,0.8812,0.91,0.2,2.6,131,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,8,24,236,11,158.8,0.465,1.264,0.005,458,761,-57.1,0.9419,0.91,0.18,2.6,204,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,8,24,236,12,135.9,0.525,1.235,0.005,499,912,-95.8,0.9419,0.91,0.18,3.1,191,14,295.1,2,0,0,88,1010,8,NAD-SFC,NoSubs
23,8,24,236,13,186.5,1.193,1.417,0.008,550,3128,-820.5,1,0.91,0.18,7.7,179,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,8,24,236,14,132,1.26,1.288,0.009,583,3380,-1364.8,1,0.91,0.18,8.2,167,14,294.1,2,0,0,73,1010,8,NAD-SFC,NoSubs
23,8,24,236,15,150,1.235,1.371,0.01,619,3301,-1131.5,0.9419,0.91,0.19,8.2,180,14,294.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,8,24,236,16,108.4,0.89,1.246,0.005,644,2201,-586.3,1,0.91,0.2,5.7,149,14,294.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,8,24,236,17,53.8,0.79,0.993,0.005,655,1725,-826.8,1,0.91,0.27,5.1,150,14,294.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,8,24,236,18,-26.5,1.085,-9,-9,-999,2700,4333.1,1,0.91,0.49,7.2,145,14,291.4,2,0,0,79,1010,7,NAD-SFC,NoSubs
23,8,24,236,19,-64,1.519,-9,-9,-999,3977,4927.7,0.9419,0.91,1,10.3,194,14,289.4,2,0,0,90,1010,6,NAD-SFC,NoSubs
23,8,24,236,20,-64,1.041,-9,-9,-999,2766,1587.3,0.6264,0.91,1,8.2,76,14,289.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,24,236,21,-64,0.837,-9,-9,-999,1943,825.3,1,0.91,1,5.7,159,14,289.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,24,236,22,-64,1.203,-9,-9,-999,3151,2447.2,0.9419,0.91,1,8.2,189,14,289.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,8,24,236,23,-64,1.127,-9,-9,-999,2892,2012.6,0.9419,0.91,1,7.7,198,14,288.1,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,8,24,236,24,-64,0.896,-9,-9,-999,2127,1012,0.9419,0.91,1,6.2,196,14,287.1,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,8,25,237,1,-64,0.817,-9,-9,-999,1795,767.9,0.9419,0.91,1,5.7,200,14,288.1,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,8,25,237,2,-61.4,0.818,-9,-9,-999,1778,803.9,0.9419,0.91,1,5.7,202,14,288.1,2,0,0,82,1010,8,NAD-SFC,NoSubs
23,8,25,237,3,-42.6,0.57,-9,-9,-999,1107,391.1,0.9419,0.91,1,4.1,196,14,289.1,2,0,0,77,1010,8,NAD-SFC,NoSubs
23,8,25,237,4,-61.2,0.818,-9,-9,-999,1774,806.9,0.9419,0.91,1,5.7,186,14,289.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,8,25,237,5,-64,0.974,-9,-9,-999,2295,1298.5,0.9419,0.91,1,6.7,188,14,289.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,8,25,237,6,-54.3,0.726,-9,-9,-999,1568,635.2,0.9419,0.91,1,5.1,215,14,289.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,8,25,237,7,-48.5,0.649,-9,-9,-999,1270,506.6,0.9419,0.91,1,4.6,190,14,289.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,8,25,237,8,6.9,0.612,0.23,0.009,63,1152,-2963.9,0.9419,0.91,0.39,4.1,204,14,289.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,8,25,237,9,51.4,0.562,0.732,0.009,275,1016,-311.7,0.9419,0.91,0.24,3.6,203,14,289.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,8,25,237,10,89.8,0.577,1.101,0.009,536,1051,-192.5,0.9419,0.91,0.2,3.6,203,14,289.1,2,0,0,72,1010,8,NAD-SFC,NoSubs
23,8,25,237,11,157.9,0.882,1.517,0.007,798,1985,-391.4,0.9419,0.91,0.18,5.7,188,14,289.1,2,0,0,72,1010,6,NAD-SFC,Sub_CC
23,8,25,237,12,200.2,1.029,1.759,0.007,982,2491,-489.7,0.9419,0.91,0.18,6.7,194,14,289.1,2,0,0,72,1010,3,NAD-SFC,Sub_CC
23,8,25,237,13,205,1.099,1.852,0.005,1118,2755,-583.8,0.9419,0.91,0.18,7.2,192,14,289.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,8,25,237,14,193.4,0.753,1.853,0.009,1188,1735,-199,1,0.91,0.18,4.6,177,14,290.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,8,25,237,15,163.1,0.883,1.778,0.007,1243,1984,-380.1,0.9419,0.91,0.19,5.7,195,14,290.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,8,25,237,16,115.1,0.653,1.599,0.013,1281,1332,-217.3,0.9419,0.91,0.2,4.1,183,14,290.1,2,0,0,72,1010,1,NAD-SFC,NoSubs
23,8,25,237,17,56.2,0.86,1.265,0.007,1299,1908,-1019.3,0.9419,0.91,0.26,5.7,183,14,290.1,2,0,0,68,1010,4,NAD-SFC,Sub_CC
23,8,25,237,18,-28.7,1.007,-9,-9,-999,2414,3203.7,1,0.91,0.49,6.7,176,14,290.1,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,8,25,237,19,-64,0.738,-9,-9,-999,1621,566.6,1,0.91,1,5.1,179,14,288.6,2,0,0,75,1010,6,NAD-SFC,NoSubs
23,8,25,237,20,-36.5,0.404,-9,-9,-999,783,162.4,1,0.91,1,3.1,157,14,288.1,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,8,25,237,21,-58,0.641,-9,-9,-999,1231,409.1,0.9419,0.91,1,4.6,181,14,288.1,2,0,0,82,1010,6,NAD-SFC,NoSubs
23,8,25,237,22,-59.2,0.657,-9,-9,-999,1276,430.9,1,0.91,1,4.6,178,14,289.1,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,8,25,237,23,-64,0.837,-9,-9,-999,1833,825.3,1,0.91,1,5.7,178,14,288.1,2,0,0,77,1010,6,NAD-SFC,NoSubs
23,8,25,237,24,-64,0.917,-9,-9,-999,2101,1086.3,1,0.91,1,6.2,173,14,288.1,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,8,26,238,1,-59.4,0.657,-9,-9,-999,1364,429.2,1,0.91,1,4.6,163,14,288.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,8,26,238,2,-43.8,0.584,-9,-9,-999,1083,408.8,1,0.91,1,4.1,172,14,288.1,2,0,0,55,1010,8,NAD-SFC,NoSubs
23,8,26,238,3,-54.7,0.726,-9,-9,-999,1481,630.4,0.9419,0.91,1,5.1,192,14,287.1,2,0,0,51,1010,8,NAD-SFC,NoSubs
23,8,26,238,4,-64,0.72,-9,-9,-999,1468,526,0.9419,0.91,1,5.1,190,14,287.1,2,0,0,47,1010,6,NAD-SFC,NoSubs
23,8,26,238,5,-50.9,0.561,-9,-9,-999,1038,312.2,0.9419,0.91,1,4.1,198,14,287.1,2,0,0,47,1010,6,NAD-SFC,NoSubs
23,8,26,238,6,-44.6,0.491,-9,-9,-999,833,239.3,1,0.91,1,3.6,177,14,287.1,2,0,0,41,1010,6,NAD-SFC,NoSubs
23,8,26,238,7,-35.7,0.393,-9,-9,-999,599,153.1,0.9419,0.91,1,3.1,181,14,287.1,2,0,0,38,1010,6,NAD-SFC,NoSubs
23,8,26,238,8,10,0.552,0.323,0.006,121,985,-1524.5,1,0.91,0.39,3.6,174,14,287.1,2,0,0,38,1010,6,NAD-SFC,NoSubs
23,8,26,238,9,69.6,0.652,1.061,0.007,619,1260,-358.1,1,0.91,0.24,4.1,176,14,287.1,2,0,0,41,1010,6,NAD-SFC,NoSubs
23,8,26,238,10,121,0.667,1.452,0.007,912,1308,-221.4,1,0.91,0.2,4.1,178,14,287.1,2,0,0,38,1010,6,NAD-SFC,NoSubs
23,8,26,238,11,-999,-9,-9,-9,913,-999,-99999,0.9419,0.91,0.18,5.7,186,14,288.1,2,0,0,36,1010,99,NAD-SFC,NoSubs
23,8,26,238,12,-999,-9,-9,-9,914,-999,-99999,0.9419,0.91,0.18,5.7,185,14,289.1,2,0,0,36,1010,99,NAD-SFC,NoSubs
23,8,26,238,13,-999,-9,-9,-9,915,-999,-99999,0.9419,0.91,0.18,6.2,188,14,290.1,2,0,0,34,1010,99,NAD-SFC,NoSubs
23,8,26,238,14,-999,-9,-9,-9,916,-999,-99999,0.9419,0.91,0.18,5.1,182,14,291.1,2,0,0,34,1010,99,NAD-SFC,NoSubs
23,8,26,238,15,-999,-9,-9,-9,917,-999,-99999,1,0.91,0.19,5.1,148,14,292.1,2,0,0,35,1010,99,NAD-SFC,NoSubs
23,8,26,238,16,-999,-9,-9,-9,917,-999,-99999,1,0.91,0.2,6.7,156,14,292.1,2,0,0,40,1010,99,NAD-SFC,NoSubs
23,8,26,238,17,53.6,0.98,1.136,0.005,988,2329,-1584.2,0.8812,0.91,0.26,6.7,124,14,292.1,2,0,0,40,1010,1,NAD-SFC,NoSubs
23,8,26,238,18,-59,1.026,-9,-9,-999,2486,1647.9,0.8812,0.91,0.48,7.2,126,14,291.1,2,0,0,45,1010,1,NAD-SFC,NoSubs
23,8,26,238,19,-64,0.917,-9,-9,-999,2135,1086.3,1,0.91,1,6.2,156,14,290.1,2,0,0,52,1010,1,NAD-SFC,NoSubs
23,8,26,238,20,-64,0.997,-9,-9,-999,2379,1392.6,1,0.91,1,6.7,155,14,289.1,2,0,0,59,1010,3,NAD-SFC,NoSubs
23,8,26,238,21,-59.4,0.657,-9,-9,-999,1428,429.2,1,0.91,1,4.6,151,14,288.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,8,26,238,22,-52,0.575,-9,-9,-999,1068,329.2,1,0.91,1,4.1,164,14,288.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,8,26,238,23,-64,0.738,-9,-9,-999,1520,566.6,1,0.91,1,5.1,170,14,288.1,2,0,0,63,1010,6,NAD-SFC,NoSubs
23,8,26,238,24,-64,0.738,-9,-9,-999,1523,566.6,1,0.91,1,5.1,164,14,288.1,2,0,0,63,1010,6,NAD-SFC,Sub_CC
23,8,27,239,1,-64,0.896,-9,-9,-999,2028,1012,0.9419,0.91,1,6.2,195,14,286.1,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,8,27,239,2,-59.6,0.656,-9,-9,-999,1350,427.5,1,0.91,1,4.6,171,14,287.1,2,0,0,67,1010,6,NAD-SFC,NoSubs
23,8,27,239,3,-52.4,0.575,-9,-9,-999,1060,326.5,1,0.91,1,4.1,152,14,286.1,2,0,0,72,1010,6,NAD-SFC,NoSubs
23,8,27,239,4,-51,0.481,-9,-9,-999,810,196.1,1,0.91,1,3.6,144,14,286.1,2,0,0,72,1010,3,NAD-SFC,NoSubs
23,8,27,239,5,-7.2,0.108,-9,-9,-999,362,15.9,0.8812,0.91,1,1.5,121,14,285.1,2,0,0,71,1010,3,NAD-SFC,NoSubs
23,8,27,239,6,-52.8,0.477,-9,-9,-999,792,185.7,1,0.91,1,3.6,149,14,286.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,8,27,239,7,-41.5,0.374,-9,-9,-999,557,113.6,0.9419,0.91,1,3.1,185,14,285.1,2,0,0,67,1010,1,NAD-SFC,NoSubs
23,8,27,239,8,3.6,0.473,0.223,0.005,111,781,-2646.9,1,0.91,0.38,3.1,160,14,285.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,8,27,239,9,72.5,0.513,1.219,0.005,902,882,-168.1,1,0.91,0.23,3.1,158,14,285.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,8,27,239,10,131.6,0.67,1.589,0.005,1100,1315,-206.1,1,0.91,0.19,4.1,174,14,285.1,2,0,0,62,1010,1,NAD-SFC,Sub_CC
23,8,27,239,11,174.6,0.803,1.818,0.005,1243,1721,-266.7,0.9419,0.91,0.18,5.1,195,14,285.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,8,27,239,12,201.6,0.808,1.981,0.005,1392,1742,-235.6,0.9419,0.91,0.18,5.1,192,14,286.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,8,27,239,13,187,0.737,1.998,0.005,1539,1529,-192.8,0.9419,0.91,0.18,4.6,203,14,288.1,2,0,0,51,1010,6,NAD-SFC,NoSubs
23,8,27,239,14,176.5,0.803,2.006,0.005,1651,1722,-264.2,0.9419,0.91,0.18,5.1,205,14,288.1,2,0,0,51,1010,6,NAD-SFC,NoSubs
23,8,27,239,15,150.3,0.539,1.936,0.005,1743,1031,-93.9,1,0.91,0.19,3.1,146,14,289.1,2,0,0,42,1010,6,NAD-SFC,NoSubs
23,8,27,239,16,119.6,1.111,1.818,0.018,1813,2810,-1032.8,1,0.91,0.2,7.2,140,14,290.1,2,0,0,42,1010,3,NAD-SFC,NoSubs
23,8,27,239,17,53.4,1.25,1.398,0.005,1843,3333,-3292.6,1,0.91,0.26,8.2,142,14,290.1,2,0,0,45,1010,1,NAD-SFC,NoSubs
23,8,27,239,18,-64,1.308,-9,-9,-999,3574,3146.4,1,0.91,0.48,8.7,139,14,289.1,2,0,0,48,1010,1,NAD-SFC,NoSubs
23,8,27,239,19,-64,1.075,-9,-9,-999,2778,1748.1,1,0.91,1,7.2,152,14,289.1,2,0,0,51,1010,1,NAD-SFC,NoSubs
23,8,27,239,20,-64,1.075,-9,-9,-999,2681,1748.1,1,0.91,1,7.2,174,14,288.1,2,0,0,51,1010,1,NAD-SFC,NoSubs
23,8,27,239,21,-64,0.738,-9,-9,-999,1682,566.6,1,0.91,1,5.1,164,14,287.1,2,0,0,55,1010,1,NAD-SFC,NoSubs
23,8,27,239,22,-62.3,0.564,-9,-9,-999,1075,258.8,1,0.91,1,4.1,159,14,286.1,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,8,27,239,23,-64,0.618,-9,-9,-999,1165,332.6,0.8812,0.91,1,4.6,131,14,286.1,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,8,27,239,24,-60.1,0.566,-9,-9,-999,1027,272.1,1,0.91,1,4.1,164,14,286.1,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,8,28,240,1,-42.4,0.466,-9,-9,-999,773,214.4,0.8812,0.91,1,3.6,126,14,286.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,8,28,240,2,-14.1,0.159,-9,-9,-999,293,25.8,1,0.91,1,2.1,152,14,286.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,8,28,240,3,-7.2,0.114,-9,-9,-999,104,18.4,1,0.91,1,1.5,141,14,286.1,2,0,0,67,1010,6,NAD-SFC,NoSubs
23,8,28,240,4,-2.9,0.072,-9,-9,-999,46,11.3,0.859,0.91,1,1,999,14,285.1,2,0,0,71,1010,6,NAD-SFC,NoSubs
23,8,28,240,5,-0.8,0.037,-9,-9,-999,17,6,0.9567,0.91,1,0.5,261,14,284.1,2,0,0,76,1010,6,NAD-SFC,NoSubs
23,8,28,240,6,-14.3,0.15,-9,-9,-999,140,21.4,0.859,0.91,1,2.1,999,14,284.1,2,0,0,71,1010,1,NAD-SFC,NoSubs
23,8,28,240,7,-29.4,0.264,-9,-9,-999,325,56.3,0.9419,0.91,1,2.6,205,14,284.1,2,0,0,71,1010,1,NAD-SFC,NoSubs
23,8,28,240,8,4.6,0.221,0.276,0.005,165,250,-212.4,0.7634,0.91,0.38,1.5,331,14,284.1,2,0,0,71,1010,1,NAD-SFC,NoSubs
23,8,28,240,9,73.3,0.504,0.962,0.005,437,858,-156.8,0.9419,0.91,0.23,3.1,218,14,283.1,2,0,0,76,1010,1,NAD-SFC,NoSubs
23,8,28,240,10,-999,-9,-9,-9,436,-999,-99999,0.859,0.91,0.19,1,999,14,282.1,2,0,0,81,1010,99,NAD-SFC,NoSubs
23,8,28,240,11,-999,-9,-9,-9,438,-999,-99999,0.9567,0.91,0.18,2.1,225,14,285.1,2,0,0,71,1010,99,NAD-SFC,NoSubs
23,8,28,240,12,-999,-9,-9,-9,439,-999,-99999,0.9419,0.91,0.18,3.1,214,14,287.1,2,0,0,55,1010,99,NAD-SFC,NoSubs
23,8,28,240,13,-999,-9,-9,-9,441,-999,-99999,0.9419,0.91,0.18,4.1,208,14,289.1,2,0,0,51,1010,99,NAD-SFC,NoSubs
23,8,28,240,14,-999,-9,-9,-9,441,-999,-99999,0.9419,0.91,0.18,3.1,204,14,290.1,2,0,0,45,1010,99,NAD-SFC,NoSubs
23,8,28,240,15,165.9,0.783,1.504,0.007,740,1664,-260.8,0.8812,0.91,0.19,5.1,114,14,290.1,2,0,0,48,1010,1,NAD-SFC,NoSubs
